budget,id,popularity,revenue,runtime,vote_average,vote_count
6000000,621,67.608041,181813770,110.0,7.2,1581
6000000,792,49.802914,138530565,120.0,7.5,1205
6000000,1777,16.20985,119114517,122.0,6.8,397
6000000,642,24.499996,102308889,110.0,7.4,650
6000000,433,59.961523,102272727,139.0,7.4,1183
6000000,16619,12.541983,0,124.0,7.4,145
6000000,1725,23.431117,43656822,152.0,7.0,389
6000000,11977,15.929648,39846344,98.0,6.6,365
0,20322,3.029944,0,106.0,6.5,10
6000000,16158,5.537646,25059640,106.0,7.1,34
6000000,629,64.025031,23341568,106.0,8.1,3254
8000000,10160,12.654051,22168359,89.0,5.5,245
5000000,11452,35.108498,38275483,92.0,5.9,858
6000000,12163,40.196514,44703995,109.0,7.3,1000
6000000,32275,7.60445,20400000,144.0,6.2,37
0,13785,10.982255,0,90.0,6.7,166
6000000,1103,24.351305,50244700,99.0,6.9,703
0,36739,3.159574,0,121.0,6.2,26
6000000,14144,12.601677,18197398,89.0,4.4,91
12716953,10622,7.077505,18814720,113.0,6.3,128
6000000,13370,4.053017,18750246,91.0,6.6,74
0,11191,6.379933,0,104.0,5.9,123
6000000,10215,15.639016,58000000,99.0,6.5,354
6000000,25066,3.89204,12000000,98.0,5.4,32
6000000,1523,26.286954,48027970,121.0,7.4,558
5000000,11361,8.008844,11642254,96.0,5.2,183
5000000,92591,12.68514,9206470,100.0,6.5,320
6000000,57612,0.041651,7518876,42.0,8.0,3
0,12509,8.483531,0,122.0,6.6,91
6000000,15256,3.561198,6852450,101.0,6.1,44
6000000,83686,14.988746,13231461,96.0,6.4,379
0,80304,5.754416,0,84.0,5.5,103
6000000,28053,6.497285,6670712,104.0,6.9,113
6000000,67913,19.411141,19560274,96.0,6.8,372
7000000,13991,7.034618,6230276,94.0,4.8,48
6000000,1443,26.218912,10409377,97.0,7.1,817
0,8545,4.647547,0,97.0,6.6,61
0,19556,9.371534,0,89.0,5.4,77
5500000,231576,15.015271,5483299,120.0,6.4,300
6000000,16172,5.696491,4398989,95.0,5.5,52
0,13403,4.25422,0,95.0,7.4,80
6000000,15797,5.411243,3283371,99.0,6.9,29
0,347764,1.273773,0,96.0,6.2,9
6000000,13537,6.27257,2944752,94.0,6.6,111
6000000,20794,4.148253,2025238,95.0,6.0,44
0,31064,1.369649,0,84.0,5.7,19
6244087,576,14.970654,638641,145.0,7.6,259
6000000,13990,7.161051,2899975,99.0,6.2,94
6000000,11583,12.434688,0,110.0,6.6,74
0,18602,2.507912,0,97.0,7.2,34
6000000,27549,1.478505,869325,107.0,4.6,17
6000000,59728,0.215464,399611,97.0,4.7,12
0,10930,1.229667,0,104.0,5.7,10
6000000,32395,6.903186,0,99.0,6.2,34
134005,58882,2.260315,1332231,104.0,5.3,22
6000000,7547,3.427061,0,97.0,5.9,10
0,35944,0.669169,0,107.0,6.5,11
0,42222,6.077735,0,117.0,6.3,30
6000000,13827,2.404626,69497,85.0,4.7,25
0,44260,0.475748,25,152.0,8.0,10
6000000,9282,15.048067,0,86.0,6.8,206
0,38940,1.734764,0,103.0,5.4,29
0,35689,1.496454,0,87.0,5.4,21
12000000,97614,10.19041,66351,95.0,5.6,224
6000000,37206,12.099486,0,101.0,6.3,14
6000000,58626,4.957014,0,90.0,5.2,73
0,183894,2.135689,0,240.0,7.6,38
5952000,837,18.119265,2120439,87.0,7.1,454
5300000,1555,13.034602,3897799,122.0,7.0,266
6000000,244783,6.349218,32251,86.0,5.5,87
4000000,16564,5.013575,530048,103.0,6.8,66
0,168027,4.448353,0,90.0,4.9,18
5800000,3482,4.49029,6800000,133.0,7.2,72
0,135595,2.204138,0,91.0,5.5,12
6000000,8982,11.81832,27165581,108.0,6.8,167
0,89861,0.356495,0,99.0,10.0,1
3500159,455,22.054546,76578641,112.0,6.2,578
0,57022,4.245123,0,141.0,6.0,10
5800000,14351,3.201886,7000000,95.0,4.2,10
0,147767,0.114342,126,139.0,4.7,11
5600000,10664,22.341462,18469680,85.0,6.4,489
0,55567,0.305922,531826,105.0,3.9,6
5500000,9277,28.500913,159616327,129.0,7.9,622
5500000,9443,10.439971,58972904,123.0,6.8,207
0,16186,3.784535,0,116.0,6.4,71
0,7863,10.396305,0,105.0,7.3,131
6000000,138697,33.296684,0,90.0,5.9,1671
5500000,11901,19.127239,15700000,105.0,7.4,278
7000000,1548,14.072941,0,111.0,7.1,426
0,11889,2.714043,0,91.0,6.2,47
5500000,33155,2.141143,4865000,95.0,3.3,16
0,5528,20.982455,0,96.0,7.5,526
4361898,321,2.080741,3031801,92.0,5.6,28
5000000,4997,7.79068,2466444,104.0,6.2,73
6500000,925,15.580335,37295445,120.0,7.6,292
0,27451,5.336243,0,99.0,4.8,15
3850000,73532,10.787322,0,93.0,6.8,97
0,979,32.476098,792,97.0,7.1,538
5500000,193722,3.21392,0,100.0,5.4,31
2200000,7913,5.206967,11502151,157.0,7.2,97
0,253253,1.5846,0,90.0,6.2,9
8000000,51995,3.653305,0,96.0,5.6,28
0,13173,3.865122,0,96.0,4.9,57
0,22908,1.391958,0,90.0,7.3,18
0,70670,20.821846,15699707,100.0,7.1,399
0,84204,9.451228,0,94.0,6.0,140
0,25248,1.688495,0,95.0,7.3,24
5500000,230266,5.033065,5000000,120.0,5.9,45
5100000,16633,5.934016,0,103.0,7.2,102
0,63006,0.075817,0,130.0,5.4,7
5000000,91586,48.375848,0,106.0,6.5,1211
4000000,215,42.187986,152925093,92.0,6.3,1251
15000000,333371,53.698683,108286421,103.0,6.8,2468
5000000,9012,14.752587,64282312,87.0,6.1,345
4900000,345911,48.170508,44107032,81.0,6.3,1129
5000000,72571,29.15813,205703818,83.0,5.9,669
5000000,242512,56.30466,103590271,89.0,4.9,983
5000000,10072,17.304055,44793222,96.0,6.5,354
5500000,211954,9.59729,99067206,115.0,7.5,205
5000000,82990,20.326337,142817992,95.0,5.2,563
4100000,29912,4.028875,36000000,135.0,6.4,42
5000000,11843,6.470766,41833347,113.0,6.7,137
11000000,11284,16.856231,34872033,89.0,5.1,272
8000000,504,19.683187,60378584,110.0,7.0,485
5000000,173,9.358197,28200000,127.0,6.8,157
5000000,227348,19.984477,86362372,84.0,5.2,449
5000000,1955,30.271066,26010864,124.0,7.9,719
5000000,152532,59.454473,55198285,117.0,7.9,2886
3300000,243940,20.304235,64110728,83.0,5.1,505
9000000,77,60.715151,39723096,113.0,8.1,4028
5000000,157547,35.871248,44030246,104.0,6.3,1050
5000000,2295,18.077963,26888376,97.0,6.9,398
5000000,71,20.428237,110000000,110.0,7.4,750
4600000,147773,32.14444,23198652,103.0,7.1,688
0,16096,3.673566,0,94.0,4.7,21
3500000,24266,3.656491,20659423,104.0,6.8,37
0,16508,1.88484,0,77.0,5.4,22
5000000,2895,4.227807,0,134.0,6.1,38
0,15660,3.102862,0,129.0,6.5,54
10000000,59968,15.688439,17273593,90.0,5.9,365
5000000,323677,22.9951,24804129,134.0,7.1,478
0,19848,5.769822,0,104.0,6.4,14
5000000,256274,26.510558,40100000,93.0,6.1,766
0,235271,7.544515,0,105.0,5.4,63
0,45153,1.126941,0,109.0,6.1,27
5000000,284293,35.307577,43884652,99.0,7.5,1104
5000000,24973,4.079111,15000000,139.0,6.0,11
5000000,21610,7.058868,19905359,99.0,6.4,86
5000000,10283,12.904615,14000000,100.0,4.8,191
5000000,8346,18.115566,368744044,95.0,6.2,671
5000000,122081,62.554173,31724284,94.0,5.0,1551
5000000,10987,9.483717,15116634,88.0,5.0,170
5000000,1391,16.890285,33616692,106.0,7.3,315
4000000,747,49.12486,30039392,99.0,7.5,2420
0,14745,8.309894,0,82.0,4.3,48
5000000,26748,5.960149,13269963,135.0,6.9,77
5000000,11357,9.302349,17768757,88.0,5.9,209
5000000,24913,8.190888,0,89.0,5.8,73
0,13776,5.87193,0,110.0,6.9,83
5000000,14854,8.452666,12232628,107.0,5.5,67
5000000,50357,17.028252,25562924,86.0,5.0,356
5000000,13090,19.336367,16174377,102.0,6.5,255
5000000,192141,38.006982,54418872,103.0,6.7,777
0,16441,6.377523,14056528,118.0,6.0,97
5000000,29996,0.835617,12200000,139.0,5.4,8
20000000,351819,14.947588,21164799,92.0,4.3,331
0,14834,5.1299,0,99.0,6.3,9
4,22649,1.199451,25,89.0,6.2,28
0,378200,3.810827,0,96.0,5.2,42
5500000,20455,3.7387,0,82.0,6.2,72
0,13193,9.85123,0,92.0,6.3,147
8000000,11042,3.03091,3432342,99.0,6.7,77
0,10786,3.199904,0,106.0,6.6,50
5000000,12484,2.739307,0,90.0,4.9,47
5000000,17339,5.348446,7230000,118.0,6.4,91
5000000,11959,4.070044,0,97.0,6.7,89
0,9900,9.974681,6538177,94.0,6.6,220
5000000,14662,6.308298,0,91.0,6.5,44
5000000,335,49.333137,5321508,175.0,8.1,1128
5000000,15745,4.149628,5476060,94.0,6.3,55
5000000,17431,46.114184,9760104,97.0,7.6,1794
0,21014,3.562563,0,90.0,5.2,18
5000000,78394,4.498368,4074023,41.0,5.9,11
5000000,10217,7.673124,3263585,112.0,6.8,103
4000000,46332,4.992475,41424067,120.0,6.5,91
5000000,13996,6.174435,4040588,110.0,6.6,60
0,3028,0.805312,0,87.0,4.6,5
5000000,1024,8.753409,3049135,99.0,7.0,294
5000000,343795,3.943706,4842699,121.0,5.4,40
5000000,45658,9.169411,2614773,97.0,6.0,208
5000000,16148,2.732031,1980338,116.0,6.0,55
5000000,4553,35.252056,8203235,101.0,7.3,1247
5000000,36351,6.063868,0,103.0,5.7,15
5000000,245916,21.343093,2450846,112.0,6.6,355
5000000,27585,10.095184,5129058,91.0,6.9,165
5000000,1415,4.129165,742898,98.0,5.9,58
5000000,313922,30.001024,3220371,95.0,6.7,683
5000000,14474,6.759235,0,88.0,5.8,27
5000000,199933,1.731035,846704,99.0,3.9,15
7000000,13685,11.700578,560069,91.0,6.8,281
6000000,8744,2.388683,0,97.0,5.6,45
0,38428,0.080704,0,136.0,6.0,2
0,8847,0.888986,0,117.0,6.6,14
0,39269,0.679351,0,94.0,6.5,17
5000000,46838,19.940245,5476793,89.0,7.3,847
0,51384,1.286991,0,92.0,6.2,13
0,56930,0.042442,0,128.0,6.6,4
0,41730,1.116206,0,90.0,5.5,9
5000000,18442,3.05434,0,95.0,4.7,33
5000000,298312,38.94708,98450062,94.0,6.0,1360
5000000,11600,3.792015,782102,90.0,6.2,37
0,71547,0.219799,0,95.0,3.8,4
5000000,57876,7.794,0,91.0,4.2,151
5000000,77495,9.136965,0,107.0,7.0,202
0,13849,8.39685,0,92.0,6.3,80
0,14849,7.864905,0,87.0,5.8,65
0,12486,1.963219,0,80.0,3.2,13
0,19615,1.546169,0,95.0,7.0,2
5000000,244403,10.619574,0,105.0,7.4,105
5000000,292481,0.999655,0,67.0,3.0,3
0,340816,1.985243,0,95.0,6.1,24
0,78814,0.102003,0,89.0,5.0,3
15000000,297596,10.48009,0,94.0,4.5,118
0,299552,1.136568,0,109.0,4.1,7
5000000,11935,11.095219,0,123.0,6.4,131
0,113406,0.40703,0,0.0,0.0,0
0,447027,0.028756,0,88.0,0.0,0
5000000,290825,8.618793,0,88.0,4.7,102
0,361159,2.394613,0,97.0,3.5,36
0,12555,2.387463,0,120.0,7.0,22
5000000,31175,5.461487,17872796,99.0,7.1,116
1000000,12498,14.805264,24475416,135.0,7.4,231
4798235,77949,25.30216,209696,107.0,6.3,458
4800000,1690,38.83192,80578934,94.0,5.7,887
0,8435,3.500741,0,94.0,6.2,43
5000000,64720,19.807295,3099314,120.0,7.1,471
0,49365,1.435742,0,112.0,6.3,25
0,11404,7.667888,0,98.0,6.3,47
5000000,300706,8.496364,0,81.0,5.5,76
4700000,16337,9.617777,8025872,101.0,5.9,139
4638783,11577,4.495256,11000000,106.0,7.2,65
4800000,77987,35.754865,10337387,90.0,5.6,862
0,40185,0.20323,0,80.0,4.8,4
4,68202,0.28076,0,83.0,4.6,8
0,8981,3.11319,0,105.0,7.0,46
0,10914,0.137535,0,89.0,1.0,1
4600000,50848,6.368933,0,100.0,7.3,93
4700000,166624,0.217538,0,92.0,5.6,6
4600000,10822,3.531877,0,97.0,5.7,60
0,10844,0.706355,0,103.0,5.9,18
4500000,9336,15.002502,146198896,96.0,6.5,602
4500000,5689,22.585384,58853106,104.0,5.8,408
6000000,712,29.834065,254700832,117.0,6.6,632
4500000,13342,20.403344,27092880,90.0,7.0,322
4500000,10339,5.224593,10400000,116.0,6.9,89
15000000,1429,30.196039,13060843,135.0,7.2,629
4500000,9303,15.359952,7011317,108.0,6.9,198
4500000,641,11.573034,7390108,102.0,7.9,2443
0,27686,1.847822,0,96.0,6.2,19
0,65749,0.425551,0,115.0,6.8,6
4500000,6106,3.819796,0,123.0,7.0,71
5000000,252680,10.274542,10429707,98.0,5.5,121
6000000,141,61.210016,1270522,113.0,7.7,3452
0,66607,0.177356,0,105.0,6.1,18
4500000,17139,0.011697,0,122.0,7.7,25
2000000,12079,6.249262,0,101.0,6.6,132
4500000,39800,3.108881,744816,97.0,6.3,30
0,4550,17.074843,23803308,115.0,7.4,356
0,62116,0.774442,0,120.0,6.2,13
0,9991,8.816995,0,99.0,6.0,157
4500000,13807,8.48639,0,110.0,7.0,46
0,68818,5.223096,623528,98.0,6.6,73
0,12093,7.759215,0,109.0,7.7,139
4500000,36419,14.570359,3606395,104.0,5.4,251
0,281730,0.371337,0,134.0,5.3,2
3000000,510,127.525581,108981275,133.0,8.2,2919
4400000,362105,3.898737,0,85.0,6.9,35
0,10970,7.315935,0,86.0,6.7,78
4500000,375290,2.551559,32000000,126.0,7.3,57
0,17663,8.772574,0,199.0,8.2,68
0,270938,6.988357,0,103.0,5.5,71
3730500,116613,6.938854,6294161,112.0,5.7,109
5000000,11826,11.21273,0,89.0,7.0,217
0,29920,7.217328,0,124.0,6.5,63
8000000,1088,12.439495,41400000,101.0,7.1,111
3250000,26379,2.126139,0,133.0,6.6,19
0,34069,10.142218,0,120.0,5.9,140
4200000,10947,16.536374,0,98.0,6.1,1000
0,47452,0.933891,0,93.0,6.9,11
4200000,3040,12.540624,32000000,114.0,6.3,210
3705538,11386,8.839651,62548947,112.0,6.9,176
4000000,10246,12.891276,125728258,94.0,6.1,183
4000000,29426,10.789912,0,90.0,4.6,116
114000,10331,25.666029,30000000,96.0,7.5,580
4000000,153,45.66662,119723856,102.0,7.3,1895
4000000,703,35.892034,38251425,93.0,7.8,1010
4000000,27191,8.988455,36000000,152.0,6.6,50
4000000,1365,14.042041,44909486,111.0,6.5,250
4000000,287424,40.016306,187112,95.0,5.2,593
3600000,451,22.030517,49800000,112.0,7.1,360
4500000,165864,2.503612,0,86.0,4.8,67
4000000,987,4.117968,0,105.0,6.9,68
4000000,241251,24.161735,52425855,91.0,4.1,1022
4000000,40494,1.379354,14400000,105.0,6.4,22
3500000,39781,15.338211,34705850,106.0,6.5,506
4000000,8337,29.852608,13008928,94.0,7.1,550
4000000,5925,35.061467,11744471,172.0,7.8,717
0,8357,7.288352,10000000,109.0,5.8,34
5000000,146203,10.605752,15179302,88.0,4.4,203
4000000,85350,43.40352,44349000,164.0,7.5,1971
4000000,512,17.229537,31584901,96.0,6.4,420
7000000,13408,2.453459,10229331,93.0,5.3,26
6000000,47816,1.433692,9000000,82.0,5.9,15
32000000,10744,9.976428,0,101.0,6.7,89
4000000,11536,2.930058,8200000,124.0,6.8,72
0,9782,7.173059,0,91.0,5.5,57
0,18713,1.735462,0,82.0,4.8,10
0,6537,29.071955,44000000,105.0,7.1,633
0,184345,18.428909,0,87.0,5.4,346
4000000,1809,11.387335,0,110.0,6.3,168
4000000,2370,5.975604,6000000,143.0,6.1,77
4000000,9809,4.59841,4630045,84.0,5.5,69
4000000,5,22.87623,4300000,98.0,6.5,530
4000000,11013,19.107285,9304609,104.0,6.7,376
0,19153,0.456485,0,96.0,3.3,8
4000000,10132,4.541908,3468572,110.0,6.7,46
0,16448,4.348416,0,84.0,7.3,63
0,15122,3.347885,0,94.0,5.4,11
4000000,8141,6.091951,2426851,90.0,6.2,80
0,1546,4.757625,1919197,96.0,6.1,67
4000000,48572,12.062371,1104682,88.0,5.9,316
4000000,14517,7.758188,866999,101.0,6.6,102
4000000,89708,12.781973,0,102.0,8.0,167
0,27551,1.631993,0,87.0,5.1,8
0,64678,12.690224,1406224,83.0,6.5,415
0,309503,8.516229,0,103.0,5.5,58
0,14293,5.90259,0,99.0,6.5,25
4000000,15059,2.866934,0,106.0,5.2,9
0,103328,9.140936,641100,115.0,6.9,228
4000000,157847,22.987897,2365467,118.0,6.5,338
3000000,25719,1.204941,302204,109.0,7.0,23
1300000,48309,7.605291,354704,102.0,6.7,27
1500000,27723,2.855963,0,95.0,6.0,26
0,20468,0.502396,0,87.0,5.8,6
4000000,242575,1.771584,0,119.0,8.1,18
9500000,44945,21.230737,120000,104.0,6.6,307
0,29122,0.068246,0,103.0,6.0,1
0,125123,0.541652,0,93.0,4.5,2
16000000,111190,18.790221,318982,100.0,6.1,291
4000000,133575,0.409089,0,100.0,4.2,5
4000000,54580,3.663108,146402,113.0,7.1,36
650000,52015,12.496261,33245,98.0,6.2,285
0,34941,0.596889,0,92.0,6.7,7
0,227975,2.611364,0,106.0,6.4,31
4000000,60422,3.238466,355688,119.0,6.2,37
4000000,81390,8.30723,25345000,99.0,6.2,157
0,10981,3.408955,0,90.0,5.8,38
0,225235,1.876621,4037782,120.0,7.3,23
0,14902,1.807571,0,142.0,7.1,20
0,121676,6.783053,0,93.0,5.2,13
3950000,22301,8.484123,8000000,127.0,6.1,19
4000000,20065,0.936232,0,103.0,5.7,9
4000000,257087,12.822534,0,93.0,4.5,118
0,46420,4.989985,0,84.0,6.6,207
4000000,114635,1.390659,0,78.0,4.1,8
4000000,158150,1.923514,0,0.0,5.2,20
0,251979,4.118612,0,113.0,4.4,21
3900000,874,9.541688,28350000,120.0,7.5,89
3800000,10774,17.234745,23689877,121.0,7.7,381
4000000,770,48.98255,400176459,238.0,7.7,970
0,266102,1.972668,0,98.0,6.5,18
3800000,29715,3.490215,14873,123.0,6.2,38
3768785,25209,1.726175,8000000,107.0,7.3,22
967686,37495,20.544999,4270000,101.0,7.0,423
0,29262,0.389471,0,115.0,6.7,9
3500000,34769,8.45342,44462,101.0,6.5,195
3700000,35032,0.90522,2956000,102.0,6.6,17
3800000,5178,2.201678,0,95.0,6.0,21
4000000,8618,3.771652,13401952,109.0,6.6,66
3600000,3116,21.119209,44785053,113.0,7.4,299
3500000,9427,17.002623,257850122,91.0,6.8,363
3500000,813,46.116885,83453539,88.0,7.1,1074
5000000,352978,1.398981,0,88.0,5.3,11
3500000,10634,25.5748,28215918,91.0,7.0,503
3500000,9516,3.418871,27900000,97.0,7.2,173
3500000,16288,10.729884,14000000,92.0,5.9,129
3716946,23330,2.676535,5000000,121.0,6.9,47
3500000,18900,7.821438,13007551,134.0,7.4,82
3500000,27029,3.281509,12800000,149.0,7.4,46
3500000,26268,2.938973,12000000,121.0,6.2,35
3500000,573,10.219942,12600000,116.0,7.1,158
3500000,310131,50.319662,40423945,92.0,6.3,1434
0,40505,0.593068,0,93.0,5.4,8
3500000,11363,8.406025,9482579,96.0,5.7,70
10000000,3033,5.588652,6451628,105.0,6.8,81
2000000,25376,25.894065,33965843,129.0,7.8,626
0,22007,3.280081,0,94.0,4.8,36
3600000,765,35.674774,5923044,84.0,7.6,742
0,10615,3.115754,0,81.0,5.4,43
1000000,205321,20.466433,0,86.0,3.8,476
0,89540,0.015597,0,105.0,5.4,4
3500000,46146,12.982319,4159678,103.0,6.7,583
0,38007,0.595136,0,104.0,5.8,9
3500000,14256,3.643608,113783,98.0,6.7,28
3500000,540,6.396936,0,91.0,5.6,90
0,370464,0.909067,0,111.0,2.9,7
3500000,20055,1.348114,0,98.0,5.2,10
0,224569,0.964802,0,104.0,2.0,1
0,395766,0.042346,0,200.0,0.0,0
3500000,39303,1.271621,0,96.0,4.6,10
3500000,142061,25.891466,0,78.0,7.9,419
3500000,370662,1.618138,0,100.0,0.0,0
3500000,252360,4.304341,0,85.0,3.3,19
3500000,256740,3.158056,0,92.0,5.3,37
0,299145,3.230779,0,86.0,5.0,11
3440000,241766,1.913302,0,90.0,3.6,6
3400000,12535,5.690619,31063038,94.0,6.5,84
8000000,1667,17.537154,127392239,80.0,6.9,358
3500000,50839,26.259389,19504039,107.0,6.7,524
0,86549,1.419431,0,100.0,6.2,15
3000000,13973,11.637458,3830137,92.0,6.0,127
3300000,244786,192.528841,13092000,105.0,8.3,4254
3300000,598,44.356711,30641770,130.0,8.1,1814
600000,11129,4.859873,4000000,99.0,6.8,97
3400000,75861,6.723057,0,118.0,6.8,47
0,13551,3.069605,0,85.0,6.4,66
3800000,103663,21.826888,16800000,115.0,7.9,927
0,850,15.128316,19294144,94.0,7.4,344
0,12586,1.814802,0,91.0,6.7,37
4300000,11564,5.643023,0,98.0,6.2,66
3300000,301748,2.964785,45000,96.0,4.1,9
2000000,108346,0.11615,7,92.0,8.0,1
0,8841,13.437038,28814580,128.0,6.8,174
3200000,805,26.180367,33395426,136.0,7.5,863
3200000,11697,11.735287,8000000,123.0,7.4,265
0,22051,8.308442,2277396,99.0,6.9,150
0,436,3.027892,0,101.0,6.9,101
3200000,55347,11.933449,5332926,105.0,6.8,347
0,10070,8.825113,658573,95.0,6.1,160
2700000,8469,17.332585,141000000,109.0,7.0,418
2500000,658,47.812466,124881062,110.0,7.2,987
2400000,125490,11.753553,0,110.0,5.7,112
3180000,1585,42.868495,9644124,130.0,8.0,1076
4000000,627,63.513324,16491080,93.0,7.8,2655
0,23618,1.918959,0,115.0,6.3,15
3000000,41436,22.789649,177512032,91.0,5.7,722
0,10162,5.735912,0,91.0,7.4,54
4000000,1430,11.414843,35564473,120.0,7.3,453
0,259943,6.017273,0,111.0,6.9,49
3000000,10014,21.607228,29999213,87.0,5.7,361
3000000,11257,7.961559,20966644,117.0,6.9,156
3000000,158015,54.403033,89328627,86.0,6.0,2428
3000000,82507,41.045084,77712439,110.0,6.7,1573
3000000,20337,0.295226,19184015,113.0,5.0,1
3000000,261,16.553594,17570324,108.0,7.6,165
3000000,1685,24.393296,18999718,95.0,6.2,361
3000000,20737,11.241802,23144499,98.0,5.3,106
16000000,10991,9.18885,68411275,93.0,5.9,137
3000000,10225,11.158167,19472057,86.0,5.7,216
3000000,826,23.109959,33300000,161.0,7.7,542
3000000,34086,1.586598,15369573,100.0,4.7,25
2000000,5854,3.832858,7900000,121.0,6.7,86
3000000,284,22.889294,25000000,125.0,8.1,483
3000000,10285,10.341982,15938065,87.0,4.2,193
3000000,5780,7.924982,13000000,128.0,6.4,120
3000000,292,1.697846,11718595,100.0,6.4,28
0,223485,14.936661,229094,84.0,6.6,367
3000000,29463,0.720091,0,97.0,7.0,11
0,18065,2.747402,0,84.0,5.3,36
3000000,22013,6.734965,10400000,146.0,7.3,41
3000000,821,13.338539,10000000,186.0,7.6,155
0,53862,0.185373,9016377,94.0,4.5,4
3000000,3089,5.344815,9012000,133.0,7.3,82
0,30139,0.982624,0,99.0,3.7,10
3000000,132344,23.299907,11176469,108.0,7.4,568
0,15582,4.103764,0,95.0,3.8,46
3000000,15158,5.003615,7282851,97.0,6.3,94
3000000,44634,0.019984,6804016,94.0,5.0,3
0,30309,1.026243,0,86.0,5.8,19
0,7509,2.787375,10422387,115.0,6.8,34
3800000,10557,3.667372,28200000,97.0,6.5,59
3000000,23531,2.144354,0,82.0,3.1,11
3000000,28005,3.937939,4109095,117.0,5.7,35
3000000,40247,5.325156,0,90.0,6.0,57
3000000,252,23.981601,4000000,100.0,7.4,798
0,24126,3.107149,0,98.0,5.2,38
0,13982,5.016607,0,95.0,5.4,39
0,16642,13.857194,0,94.0,7.6,234
0,17734,6.997495,0,104.0,6.4,25
3000000,18892,4.337685,3076820,87.0,5.9,90
2962051,549,3.636634,3011195,108.0,6.6,94
0,121986,15.492257,4069826,86.0,7.2,345
3000000,868,2.504169,9879971,94.0,6.9,94
3000000,10683,10.757539,2807390,139.0,7.4,194
0,17995,1.580027,0,89.0,6.1,4
2800000,246403,15.754614,1826705,102.0,5.1,366
3000000,670,56.76349,14980005,120.0,8.0,1945
0,35691,3.644872,0,110.0,6.5,37
3000000,49010,16.900433,748453,86.0,5.7,211
3000000,317930,1.569246,0,101.0,5.2,17
3000000,11229,4.682881,0,110.0,6.5,95
0,22488,1.128559,0,87.0,5.8,12
3000000,24469,12.68672,2357852,123.0,6.9,250
0,82533,3.750338,0,99.0,5.6,67
0,50942,2.857848,0,176.0,4.0,21
3000000,84174,20.95282,11947954,87.0,5.3,444
0,34099,0.18094,0,120.0,3.7,3
0,79940,1.75311,0,94.0,5.2,34
2700000,342,3.120747,0,98.0,6.7,59
0,281230,0.384496,0,0.0,6.3,2
0,38033,2.504156,0,96.0,3.9,37
3000000,100975,0.431332,0,97.0,5.8,5
3000000,38541,11.882563,22000,112.0,5.7,197
0,39563,9.342465,0,88.0,6.1,15
3000000,234212,12.564554,3387000,83.0,4.9,148
0,27404,0.68822,0,80.0,3.0,5
0,170480,0.194848,0,90.0,0.0,0
0,71866,2.015525,0,96.0,5.4,32
3000000,192210,2.680629,0,85.0,5.2,18
0,180296,12.036888,0,84.0,5.3,171
0,157058,1.737032,0,80.0,2.9,28
3000000,70006,9.249229,0,90.0,5.8,136
2500000,26039,5.164423,3200000,92.0,7.1,95
3,79587,0.008263,0,100.0,0.0,0
0,176077,1.998826,0,88.0,4.8,14
3000000,260947,1.968679,0,95.0,4.6,16
3000000,342502,1.141463,0,79.0,2.8,10
0,191229,0.214704,0,88.0,6.0,1
3200000,43213,1.034844,0,95.0,6.1,5
0,44594,1.975941,0,95.0,6.3,22
2900000,666,5.928937,5596708,113.0,7.6,126
2900000,248,3.370225,5000000,136.0,7.3,25
0,325173,5.485217,0,80.0,4.9,54
0,55831,0.18887,0,105.0,6.8,3
3000000,351043,3.077885,0,90.0,4.1,52
3000000,43942,1.781462,103735,93.0,6.6,36
0,10226,4.952983,0,91.0,6.6,271
2902660,66942,1.35088,0,93.0,6.1,34
0,356483,0.687656,0,89.0,4.3,12
8000000,10476,6.39503,23563727,116.0,6.9,99
2883848,239,39.30982,25000000,122.0,8.0,808
2800000,10281,9.070842,19170001,88.0,5.3,192
2777000,630,67.417542,33754967,102.0,7.4,1642
2800000,3034,36.444894,86273333,106.0,7.7,854
2000000,13025,15.351412,5364858,95.0,5.4,190
0,21461,2.436019,0,144.0,7.6,44
0,55306,0.93392,0,112.0,6.5,19
2700000,17264,11.35972,37799643,118.0,7.0,59
0,346081,0.296981,0,0.0,9.5,2
0,16016,1.776624,0,90.0,4.9,10
2686000,15875,1.897263,6600000,109.0,6.0,30
0,5900,0.144031,0,103.0,7.0,3
2627000,43306,0.531444,5363000,120.0,6.0,8
2600000,11072,22.793929,119500000,93.0,7.2,609
2600000,9730,14.013414,32980880,91.0,5.9,237
2159280,209274,13.265432,10700000,80.0,7.1,260
0,26371,11.552247,0,134.0,7.1,61
0,14137,1.73892,0,86.0,5.3,22
2600000,291,0.895946,3166000,105.0,7.6,23
2600000,14139,19.02965,553198,92.0,7.0,308
0,33106,0.406645,0,99.0,7.4,13
2600000,8875,3.687574,0,97.0,5.2,38
2540800,872,36.556954,7200000,103.0,7.8,727
0,72914,0.545825,0,97.0,7.1,47
2500000,139038,18.661541,60141683,86.0,5.4,516
2500000,126509,0.973582,33400000,87.0,4.6,19
0,9591,14.885388,34585416,108.0,6.8,225
2500000,10676,12.030456,14400000,98.0,5.0,229
2500000,1687,18.30961,12348905,98.0,6.3,264
2500000,24748,6.82919,10000000,112.0,7.5,66
0,181330,9.799357,32230907,74.0,7.1,95
2500000,468,10.363642,0,104.0,7.1,212
2500000,401,30.583959,26781723,102.0,7.1,618
